Data e Ora;Cumulata Sensore 1295 (Arcevia);Cumulata Sensore 2637 (Bettolelle);Cumulata Sensore 2858 (Barbara);Cumulata Sensore 2964 (Corinaldo);Umidita' Sensore 3452 (Montemurello);Livello Idrometrico Sensore 1008 [m] (Serra dei Conti);Livello Idrometrico Sensore 1112 [m] (Bettolelle);Livello Idrometrico Sensore 1283 [m] (Corinaldo/Nevola);Livello Idrometrico Sensore 3072 [m] (Pianello di Ostra);Livello Idrometrico Sensore 3405 [m] (Ponte Garibaldi);Livello Idrometrico Sensore 3145 [m] (Passo Ripe)
07/12/2024 17:00;0;0;0;0;  45.30;0,53;1,08;1,27;0,88;0,31;0,72
07/12/2024 17:30;0;0;0;0;  45.36;0,53;1,08;1,27;0,88;0,27;0,72
07/12/2024 18:00;0;0;0;0;  45.31;0,53;1,08;1,27;0,88;0,29;0,71
07/12/2024 18:30;0;0;0;0;  45.30;0,53;1,07;1,26;0,88;0,29;0,72
07/12/2024 19:00;0;0;0;0;  45.40;0,53;1,08;1,27;0,88;0,26;0,71
07/12/2024 19:30;0;0;0;0;  45.44;0,53;1,08;1,26;0,88;0,23;0,71
07/12/2024 20:00;0;0;0;0;  45.29;0,53;1,08;1,27;0,88;0,21;0,71
07/12/2024 20:30;0;0;0;0;  45.38;0,52;1,08;1,26;0,88;0,21;0,71
07/12/2024 21:00;0;0;0;0;  45.25;0,53;1,08;1,27;0,88;0,18;0,71
07/12/2024 21:30;0;0;0;0;  45.23;0,53;1,07;1,26;0,88;0,22;0,71
07/12/2024 22:00;0;0;0;0;  45.25;0,52;1,07;1,26;0,88;0,2;0,71
07/12/2024 22:30;0;0;0;0;  45.36;0,52;1,06;1,26;0,88;0,22;0,71
07/12/2024 23:00;0;0;0;0;  45.25;0,53;1,07;1,26;0,88;0,28;0,71
07/12/2024 23:30;0;0;0;0;  45.33;0,53;1,07;1,26;0,88;0,28;0,71
08/12/2024 00:00;0;0;0;0;  45.30;0,53;1,07;1,27;0,88;0,38;0,71
08/12/2024 00:30;0;0,2;0;0;  45.32;0,52;1,07;1,26;0,89;0,41;0,71
08/12/2024 01:00;0,4;0;0;0;  45.26;0,53;1,08;1,27;0,88;0,42;0,72
08/12/2024 01:30;2,2;0;1,2;0,2;  45.25;0,52;1,08;1,25;0,88;0,42;0,71
08/12/2024 02:00;0,2;2,2;0,8;1,6;  45.23;0,56;1,07;1,27;0,88;0,49;0,72
08/12/2024 02:30;1;0,4;0,4;0,4;  45.35;0,54;1,08;1,27;0,88;0,62;0,72
08/12/2024 03:00;1;0,2;0,8;0,4;  45.32;0,54;1,08;1,27;0,88;0,62;0,72
08/12/2024 03:30;1;0,4;0,4;0,4;  45.08;0,55;1,09;1,27;0,88;0,63;0,72
08/12/2024 04:00;1,4;1;1;1;  45.00;0,56;1,09;1,27;0,89;0,63;0,72
08/12/2024 04:30;0,8;1,6;0,8;1,2;  45.11;0,57;1,1;1,28;0,89;0,76;0,72
08/12/2024 05:00;0,2;0,6;0,6;1;  45.25;0,57;1,11;1,3;0,89;0,73;0,73
08/12/2024 05:30;0;0,2;0;0,2;  45.40;0,56;1,12;1,29;0,9;0,73;0,74
08/12/2024 06:00;0,2;0;0;0;  45.36;0,55;1,13;1,29;0,89;0,83;0,75
08/12/2024 06:30;0;0;0,2;0;  45.25;0,56;1,14;1,3;0,9;0,77;0,75
08/12/2024 07:00;0;0,2;0;0;  45.05;0,56;1,15;1,31;0,91;0,83;0,75
08/12/2024 07:30;0;1,2;0,6;1;  44.86;0,57;1,15;1,32;0,93;0,83;0,76
08/12/2024 08:00;0,4;2,4;1;1,6;  44.78;0,57;1,16;1,32;0,95;0,89;0,77
08/12/2024 08:30;0;1;1;0,8;  45.30;0,59;1,17;1,34;0,96;0,87;0,78
08/12/2024 09:00;0,4;0,2;0,8;1;  45.27;0,58;1,2;1,36;0,97;0,83;0,8
08/12/2024 09:30;0,6;0,2;0,6;0,4;  45.25;0,59;1,2;1,38;0,98;0,88;0,81
08/12/2024 10:00;0;0,2;0,2;0,2;  45.39;0,58;1,24;1,39;1;0,87;0,83
08/12/2024 10:30;0;0;0;0;  45.30;0,58;1,26;1,41;1,06;0,9;0,85
08/12/2024 11:00;0;0;0,2;0;  45.42;0,59;1,29;1,42;1,07;0,98;0,86
08/12/2024 11:30;0;0;0;0;  45.24;0,61;1,31;1,42;1,07;0,84;0,88
08/12/2024 12:00;0;0;0;0;  45.07;0,61;1,32;1,42;1,08;0,89;0,88
08/12/2024 12:30;0;0;0;0;  44.83;0,61;1,34;1,43;1,09;0,93;0,88
08/12/2024 13:00;0;0;0;0;  44.79;0,61;1,37;1,45;1,11;0,89;0,88
08/12/2024 13:30;0;0;0;0;  44.82;0,61;1,39;1,46;1,13;0,83;0,89
08/12/2024 14:00;0;0;0;0;  44.89;0,61;1,39;1,46;1,15;0,85;0,9
08/12/2024 14:30;0;0;0;0;  44.92;0,6;1,4;1,45;1,16;0,85;0,9
08/12/2024 15:00;0;0;0;0;  44.88;0,6;1,41;1,45;1,16;0,88;0,89
08/12/2024 15:30;0;0;0;0;  44.93;0,6;1,42;1,45;1,16;0,79;0,89
08/12/2024 16:00;0;0;0;0;  44.89;0,6;1,42;1,44;1,16;0,86;0,88
08/12/2024 16:30;0;0;0;0;  44.90;0,59;1,44;1,44;1,14;0,75;0,88
08/12/2024 17:00;0;0;0;0;  44.93;0,59;1,44;1,42;1,14;0,72;0,88
08/12/2024 17:30;0;0;0;0;  45.03;0,59;1,43;1,42;1,13;0,63;0,87
08/12/2024 18:00;0;0;0;0;  45.14;0,58;1,43;1,41;1,11;0,64;0,86
08/12/2024 18:30;0;0;0;0;  44.92;0,58;1,43;1,4;1,1;0,61;0,85
08/12/2024 19:00;0;0;0;0;  45.12;0,57;1,41;1,4;1,09;0,59;0,85
08/12/2024 19:30;0;0;0;0;  45.10;0,58;1,41;1,4;1,08;0,53;0,85
08/12/2024 20:00;0;0;0;0;  45.16;0,57;1,4;1,39;1,07;0,53;0,84
08/12/2024 20:30;0;0;0;0;  45.21;0,57;1,38;1,38;1,07;0,46;0,83
08/12/2024 21:00;0;0;0;0;  45.30;0,57;1,37;1,39;1,06;0,45;0,83
08/12/2024 21:30;0;0;0;0;  45.44;0,57;1,36;1,38;1,05;0,42;0,83
08/12/2024 22:00;0;0;0;0;  45.41;0,57;1,36;1,38;1,05;0,45;0,82
08/12/2024 22:30;0;0;0;0;  45.46;0,57;1,34;1,37;1,04;0,41;0,81
08/12/2024 23:00;0;0;0;0;  45.44;0,56;1,34;1,37;1,04;0,42;0,82
08/12/2024 23:30;0;0;0;0;  45.64;0,56;1,34;1,36;1,04;0,45;0,81
09/12/2024 00:00;0;0,2;0;0;  45.70;0,56;1,33;1,36;1,02;0,48;0,81
09/12/2024 00:30;0;0;0;0;  45.85;0,56;1,33;1,36;1,02;0,44;0,81
09/12/2024 01:00;0;0;0;0;  45.88;0,56;1,31;1,36;1,01;0,45;0,8
09/12/2024 01:30;0;0;0,6;0;  45.80;0,56;1,3;1,36;1,01;0,48;0,8
09/12/2024 02:00;0,2;0;1,6;0,2;  45.95;0,55;1,31;1,35;1;0,59;0,8
09/12/2024 02:30;0,2;0,2;0,2;0;  45.86;0,56;1,3;1,35;1;0,58;0,8
09/12/2024 03:00;0,4;0,2;0;0,2;  45.86;0,56;1,3;1,35;0,99;0,68;0,8
09/12/2024 03:30;0,2;0,8;0;0,6;  45.75;0,56;1,29;1,35;0,99;0,68;0,79
09/12/2024 04:00;0;0,8;0;0,8;  45.88;0,56;1,28;1,35;0,99;0,75;0,79
09/12/2024 04:30;0;0,2;0;0,4;  45.82;0,56;1,29;1,35;0,99;0,77;0,79
09/12/2024 05:00;0;0;0;0;  45.68;0,55;1,28;1,35;0,98;0,82;0,8
09/12/2024 05:30;0;0;0;0;  45.68;0,56;1,27;1,36;0,98;0,89;0,8
09/12/2024 06:00;0;0,2;0;0;  45.68;0,56;1,28;1,35;0,98;0,91;0,8
09/12/2024 06:30;0;0;0;0;  45.67;0,55;1,28;1,37;0,97;0,95;0,8
09/12/2024 07:00;0;0;0;0;  45.69;0,56;1,27;1,36;0,98;0,95;0,81
09/12/2024 07:30;0;0;0;0;  45.64;0,56;1,28;1,37;0,98;0,95;0,82
09/12/2024 08:00;0;0;0;0;  45.64;0,56;1,27;1,37;0,98;0,96;0,82
09/12/2024 08:30;0;0;0;0;  45.67;0,56;1,27;1,37;0,98;0,97;0,81
09/12/2024 09:00;0;0;0;0;  45.79;0,55;1,28;1,37;0,98;0,96;0,81
09/12/2024 09:30;0;0;0;0;  45.78;0,55;1,29;1,38;0,98;0,91;0,82
09/12/2024 10:00;0;0;0;0;  45.83;0,56;1,29;1,38;0,98;0,85;0,83
09/12/2024 10:30;0;0;0;0;  45.87;0,56;1,29;1,35;0,98;0,89;0,82
09/12/2024 11:00;0;0;0;0;  45.94;0,56;1,28;1,35;0,98;0,85;0,83
09/12/2024 11:30;0;0;0;0;  45.96;0,56;1,28;1,37;0,98;0,81;0,82
09/12/2024 12:00;0;0;0;0;  45.98;0,56;1,28;1,36;0,97;0,78;0,82
09/12/2024 12:30;0;0;0;0;  45.98;0,56;1,27;1,35;0,98;0,72;0,81
09/12/2024 13:00;0;0;0;0;  46.02;0,56;1,28;1,35;0,97;0,74;0,81
09/12/2024 13:30;0;0;0;0;  46.02;0,56;1,29;1,35;0,97;0,67;0,81
09/12/2024 14:00;0;0;0;0;  46.10;0,56;1,27;1,35;0,98;0,66;0,81
09/12/2024 14:30;0;0;0;0;  46.08;0,55;1,28;1,34;0,97;0,63;0,8
09/12/2024 15:00;0;0;0;0;  46.14;0,55;1,27;1,34;0,96;0,6;0,8
09/12/2024 15:30;0;0;0;0;  46.18;0,55;1,26;1,34;0,96;0,56;0,8
09/12/2024 16:00;0;0;0;0;  46.15;0,55;1,26;1,33;0,96;0,57;0,8
09/12/2024 16:30;0;0;0;0;  46.19;0,55;1,26;1,34;0,96;0,51;0,79
09/12/2024 17:00;0;0;0;0;  46.16;0,55;1,25;1,33;0,96;0,5;0,79
09/12/2024 17:30;0;0;0;0;  46.17;0,55;1,24;1,33;0,95;0,47;0,79
09/12/2024 18:00;0,2;0;0;0;  46.18;0,55;1,25;1,33;0,96;0,44;0,79
09/12/2024 18:30;0;0;0;0;  46.24;0,54;1,24;1,33;0,95;0,41;0,78
09/12/2024 19:00;0;0;0;0;  46.22;0,55;1,24;1,32;0,94;0,4;0,78
09/12/2024 19:30;0;0;0;0;  46.20;0,54;1,23;1,32;0,94;0,35;0,78
09/12/2024 20:00;0;0;0;0;  46.21;0,54;1,23;1,32;0,95;0,39;0,78
09/12/2024 20:30;0;0;0;0;  46.23;0,54;1,23;1,32;0,94;0,34;0,78
09/12/2024 21:00;0;0;0;0;  46.23;0,54;1,22;1,32;0,94;0,31;0,77
09/12/2024 21:30;0;0;0;0;  46.23;0,54;1,23;1,32;0,94;0,32;0,77
09/12/2024 22:00;0;0;0;0;  46.23;0,54;1,23;1,32;0,94;0,34;0,77
09/12/2024 22:30;0;0;0;0;  46.24;0,54;1,21;1,31;0,94;0,35;0,77
09/12/2024 23:00;0;0;0;0;  46.22;0,54;1,22;1,31;0,94;0,33;0,77
09/12/2024 23:30;0;0;0;0;  46.24;0,54;1,22;1,32;0,94;0,32;0,76
10/12/2024 00:00;0;0;0;0;  46.25;0,54;1,2;1,31;0,93;0,37;0,77
10/12/2024 00:30;0;0;0;0;  46.31;0,54;1,21;1,32;0,93;0,42;0,77
10/12/2024 01:00;0;0;0;0;  46.25;0,54;1,21;1,31;0,93;0,42;0,76
10/12/2024 01:30;0;0;0;0;  46.32;0,54;1,2;1,32;0,93;0,5;0,76
10/12/2024 02:00;0;0;0;0;  46.25;0,54;1,21;1,3;0,93;0,54;0,76
10/12/2024 02:30;0;0;0;0;  46.24;0,54;1,19;1,31;0,93;0,55;0,76
10/12/2024 03:00;0;0;0;0;  46.25;0,54;1,19;1,31;0,93;0,6;0,76
10/12/2024 03:30;0;0;0;0;  46.24;0,54;1,2;1,31;0,94;0,66;0,75
10/12/2024 04:00;0;0;0;0;  46.23;0,54;1,19;1,3;0,94;0,66;0,75
10/12/2024 04:30;0;0;0;0;  46.23;0,54;1,19;1,31;0,94;0,76;0,75
10/12/2024 05:00;0;0;0;0;  46.23;0,54;1,19;1,3;0,94;0,8;0,76
10/12/2024 05:30;0;0;0;0;  46.24;0,54;1,19;1,3;0,93;0,86;0,75
10/12/2024 06:00;0;0;0;0;  46.26;0,54;1,18;1,3;0,93;0,84;0,76
10/12/2024 06:30;0;0;0;0;  46.23;0,54;1,18;1,3;0,94;0,87;0,76
10/12/2024 07:00;0;0;0;0;  46.21;0,54;1,18;1,3;0,94;0,87;0,75
10/12/2024 07:30;0;0;0;0;  46.24;0,54;1,17;1,3;0,93;0,87;0,75
10/12/2024 08:00;0;0;0;0;  46.28;0,54;1,18;1,31;0,94;0,88;0,75
10/12/2024 08:30;0;0;0;0;  46.21;0,54;1,17;1,3;0,94;0,83;0,75
10/12/2024 09:00;0;0;0;0;  46.23;0,54;1,17;1,31;0,94;0,75;0,75
10/12/2024 09:30;0;0;0;0;  46.21;0,54;1,18;1,3;0,93;0,78;0,75
10/12/2024 10:00;0;0;0;0;  46.29;0,54;1,16;1,3;0,93;0,72;0,75
10/12/2024 10:30;0;0;0;0;  46.23;0,54;1,17;1,29;0,93;0,66;0,75
10/12/2024 11:00;0;0;0;0;  46.29;0,54;1,16;1,3;0,93;0,61;0,75
10/12/2024 11:30;0;0;0;0;  46.24;0,54;1,16;1,3;0,93;0,56;0,75
10/12/2024 12:00;0;0;0;0;  46.24;0,54;1,17;1,3;0,93;0,55;0,75
10/12/2024 12:30;0;0;0;0;  46.24;0,54;1,16;1,29;0,94;0,51;0,75
10/12/2024 13:00;0;0;0;0;  46.22;0,54;1,16;1,28;0,93;0,49;0,75
10/12/2024 13:30;0;0;0;0;  46.22;0,54;1,16;1,29;0,94;0,44;0,75
10/12/2024 14:00;0;0;0;0;  46.22;0,54;1,16;1,3;0,93;0,44;0,75
10/12/2024 14:30;0;0;0;0;  46.22;0,54;1,15;1,3;0,93;0,43;0,75
10/12/2024 15:00;0;0;0;0;  46.20;0,54;1,15;1,29;0,94;0,37;0,75
10/12/2024 15:30;0;0;0;0;  46.20;0,54;1,16;1,29;0,93;0,38;0,75
10/12/2024 16:00;0;0;0;0;  46.24;0,53;1,15;1,3;0,93;0,37;5,07
10/12/2024 16:30;0;0;0;0;  46.27;0,54;1,15;1,29;0,93;0,41;0,74
10/12/2024 17:00;0;0,2;0;0;  46.26;0,54;1,15;1,29;0,94;0,36;0,74
10/12/2024 17:30;0;0,2;0;0;  46.32;0,53;1,15;1,28;0,93;0,37;0,74
10/12/2024 18:00;0;0,2;0,6;0,2;  46.44;0,53;1,15;1,29;0,93;0,38;0,74
10/12/2024 18:30;0;1;0,2;0,2;  46.52;0,54;1,15;1,29;0,94;0,41;0,74
10/12/2024 19:00;0,2;1,2;0,4;0,6;  46.55;0,54;1,15;1,29;0,94;0,36;0,74
10/12/2024 19:30;0,2;1,4;1,8;0,8;  46.59;0,55;1,15;1,29;0,94;0,4;0,74
10/12/2024 20:00;0,2;0;0;0,2;  46.93;0,55;1,16;1,3;0,93;0,38;0,74
10/12/2024 20:30;0;0;0;0;  46.89;0,54;1,15;1,29;0,93;0,4;0,74
10/12/2024 21:00;0;0;0;0;  46.85;0,54;1,17;1,3;0,94;0,39;0,75
10/12/2024 21:30;0;0,2;0;0;  46.72;0,54;1,18;1,29;0,94;0,39;0,75
10/12/2024 22:00;0;0;0;0;  46.63;0,54;1,17;1,3;0,94;0,36;0,75
10/12/2024 22:30;0;0,6;0;0,2;  46.42;0,54;1,16;1,3;0,94;0,4;0,74
10/12/2024 23:00;0;0,4;0;0,2;  46.42;0,54;1,16;1,29;0,94;0,41;0,75
10/12/2024 23:30;0;0,2;0;0,2;  46.40;0,54;1,17;1,29;0,95;0,4;0,74
11/12/2024 00:00;0;0,2;0,2;0,2;  46.45;0,54;1,17;1,29;0,95;0,39;0,74
11/12/2024 00:30;0;0,2;0;0,2;  46.45;0,54;1,16;1,3;0,95;0,43;0,75
11/12/2024 01:00;0;0;0;0;  46.37;0,54;1,16;1,3;0,94;0,48;0,74
11/12/2024 01:30;0;0;0;0;  46.41;0,53;1,16;1,29;0,95;0,46;0,75
11/12/2024 02:00;0;0;0;0;  46.41;0,53;1,16;1,29;0,95;0,51;0,75
11/12/2024 02:30;0;0;0;0;  46.30;0,54;1,16;1,3;0,95;0,51;0,74
11/12/2024 03:00;0;0;0;0;  46.39;0,53;1,16;1,29;0,96;0,57;0,75
11/12/2024 03:30;0,4;0;0;0;  46.25;0,53;1,16;1,29;0,95;0,61;0,74
11/12/2024 04:00;0,2;0;0;0;  46.25;0,53;1,16;1,3;0,96;0,67;0,75
11/12/2024 04:30;0;0;0;0;  46.29;0,53;1,17;1,29;0,96;0,66;0,74
11/12/2024 05:00;0;0;0;0;  46.32;0,54;1,17;1,29;0,96;0,72;0,75
11/12/2024 05:30;0;0;0;0;  46.42;0,53;1,16;1,29;0,95;0,72;0,74
11/12/2024 06:00;0;0;0;0;  46.39;0,53;1,16;1,29;0,95;0,74;0,74
11/12/2024 06:30;0;0;0;0;  46.37;0,53;1,16;1,29;0,95;0,74;0,74
11/12/2024 07:00;0;0;0;0;  46.32;0,53;1,16;1,29;0,95;0,73;0,74
11/12/2024 07:30;0;0;0;0;  46.38;0,53;1,16;1,29;0,95;0,73;0,74
11/12/2024 08:00;0;0;0;0;  46.33;0,53;1,16;1,29;0,94;0,7;0,74
11/12/2024 08:30;0;0;0;0;  46.38;0,53;1,16;1,28;0,95;0,67;0,74
11/12/2024 09:00;0;0;0;0;  46.39;0,53;1,16;1,29;0,94;0,6;0,74
11/12/2024 09:30;0;0;0;0;  46.34;0,53;1,16;1,29;0,94;0,58;0,74
11/12/2024 10:00;0;0;0;0;  46.38;0,53;1,15;1,29;0,94;0,53;0,74
11/12/2024 10:30;0;0;0;0,2;  46.34;0,53;1,16;1,29;0,94;0,48;0,73
11/12/2024 11:00;0;0;0;0,2;  46.21;0,53;1,15;1,28;0,94;0,42;0,73
11/12/2024 11:30;0,2;0,2;0;0,2;  46.21;0,54;1,15;1,29;0,94;0,36;0,74
11/12/2024 12:00;0;0,2;0;0;  46.25;0,54;1,15;1,29;0,95;0,32;0,74
11/12/2024 12:30;0,2;0;0;0;  46.33;0,54;1,15;1,29;0,94;0,27;0,74
11/12/2024 13:00;0;0,2;0;0,2;  46.33;0,54;1,15;1,28;0,94;0,23;0,73
11/12/2024 13:30;0;0;0;0;  46.31;0,54;1,15;1,28;0,94;0,2;0,73
11/12/2024 14:00;0;0;0;0;  46.37;0,53;1,15;1,28;0,94;0,17;0,73
11/12/2024 14:30;0;0,4;0;0;  46.35;0,53;1,15;1,28;0,94;0,17;0,73
11/12/2024 15:00;0;0;0;0;  46.40;0,54;1,14;1,28;0,94;0,15;0,73
11/12/2024 15:30;0;0;0;0;  46.42;0,54;1,15;1,28;0,94;0,14;0,73
11/12/2024 16:00;0,2;0;0;0;  46.44;0,54;1,15;1,28;0,93;0,15;0,73
11/12/2024 16:30;0;0;0;0;  46.40;0,53;1,14;1,28;0,94;0,17;0,74
11/12/2024 17:00;0;0;0;0;  46.53;0,53;1,14;1,28;0,93;0,18;0,73
11/12/2024 17:30;0;0;0;0;  46.57;0,54;1,15;1,28;0,93;0,18;0,73
11/12/2024 18:00;0;0;0;0;  46.52;0,54;1,15;1,28;0,94;0,21;0,73
11/12/2024 18:30;0;0;0;0;  46.49;0,54;1,14;1,28;0,94;0,21;0,73
11/12/2024 19:00;0;0;0;0;  46.56;0,53;1,15;1,28;0,94;0,24;0,73
11/12/2024 19:30;0;0;0;0;  46.51;0,53;1,14;1,28;0,94;0,25;0,73
11/12/2024 20:00;0;0;0;0;  46.47;0,53;1,14;1,28;0,93;0,28;0,73
11/12/2024 20:30;0;0;0;0;  46.47;0,53;1,13;1,28;0,93;0,29;0,73
11/12/2024 21:00;0;0;0;0;  46.49;0,53;1,13;1,28;0,94;0,32;0,73
11/12/2024 21:30;0;0;0;0;  46.43;0,53;1,13;1,27;0,93;0,32;0,73
11/12/2024 22:00;0;0;0;0;  46.44;0,53;1,13;1,28;0,94;0,34;0,73
11/12/2024 22:30;0;0;0;0;  46.50;0,53;1,13;1,27;0,94;0,37;0,73
11/12/2024 23:00;0;0;0;0;  46.44;0,53;1,14;1,27;0,93;0,37;0,73
11/12/2024 23:30;0;0;0;0;  46.34;0,53;1,13;1,28;0,93;0,36;0,72
12/12/2024 00:00;0;0;0;0;  46.27;0,53;1,13;1,28;0,93;0,37;0,73
12/12/2024 00:30;0;0;0;0;  46.31;0,53;1,13;1,27;0,94;0,38;0,73
12/12/2024 01:00;0;0;0;0;  46.40;0,53;1,12;1,27;0,94;0,39;0,73
12/12/2024 01:30;0;0,2;0;0;  46.42;0,53;1,13;1,27;0,93;0,38;0,73
12/12/2024 02:00;0;0;0;0;  46.43;0,53;1,13;1,27;0,94;0,4;0,73
12/12/2024 02:30;0;0;0;0;  46.38;0,53;1,12;1,27;0,93;0,4;0,73
12/12/2024 03:00;0;0;0;0;  46.29;0,53;1,13;1,27;0,93;0,43;0,72
12/12/2024 03:30;0;0;0;0;  46.34;0,53;1,12;1,27;0,93;0,46;0,73
12/12/2024 04:00;0;0;0;0;  46.38;0,53;1,13;1,27;0,94;0,48;0,73
12/12/2024 04:30;0;0;0;0;  46.59;0,53;1,12;1,27;0,93;0,47;0,73
12/12/2024 05:00;0;0;0;0;  46.56;0,53;1,12;1,27;0,93;0,51;0,72
12/12/2024 05:30;0;0;0;0;  46.51;0,53;1,12;1,27;0,93;0,55;0,72
12/12/2024 06:00;0;0;0;0;  46.47;0,53;1,12;1,27;0,93;0,59;0,72
12/12/2024 06:30;0;0;0;0;  46.61;0,53;1,12;1,27;0,93;0,55;0,72
12/12/2024 07:00;0;0;0;0;  46.62;0,53;1,11;1,27;0,93;0,56;0,72
12/12/2024 07:30;0;0;0;0;  46.51;0,53;1,11;1,27;0,93;0,55;0,72
12/12/2024 08:00;0;0;0;0;  46.75;0,53;1,11;1,27;0,93;0,53;0,72
12/12/2024 08:30;0;0;0;0;  46.56;0,53;1,12;1,27;0,93;0,52;0,72
12/12/2024 09:00;0;0;0;0;  46.69;0,53;1,11;1,27;0,93;0,52;0,72
12/12/2024 09:30;0;0;0;0;  46.60;0,53;1,11;1,27;0,93;0,46;0,72
12/12/2024 10:00;0;0;0;0;  46.47;0,53;1,1;1,27;0,93;0,41;0,72
12/12/2024 10:30;0;0;0;0;  46.48;0,53;1,11;1,27;0,93;0,34;0,72
12/12/2024 11:00;0;0;0;0;  46.50;0,53;1,11;1,27;0,93;0,3;0,72
12/12/2024 11:30;0;0;0;0;  46.44;0,53;1,11;1,27;0,92;0,23;0,72
12/12/2024 12:00;0;0;0;0;  46.60;0,53;1,12;1,27;0,92;0,22;0,72
12/12/2024 12:30;0,2;0;0;0;  46.61;0,53;1,11;1,25;0,93;0,18;0,72
12/12/2024 13:00;0;0;0;0;  46.52;0,53;1,11;1,27;0,92;0,12;0,72
12/12/2024 13:30;0;0;0;0;  46.52;0,53;1,11;1,27;0,92;0,1;0,72
12/12/2024 14:00;0;0;0;0;  46.60;0,53;1,11;1,26;0,93;0,08;0,71
12/12/2024 14:30;0;0;0;0;  46.56;0,53;1,11;1,26;0,93;0,08;0,72
12/12/2024 15:00;0;0;0;0;  46.58;0,53;1,11;1,27;0,93;0,08;0,71
12/12/2024 15:30;0;0;0;0;  46.71;0,53;1,11;1,26;0,93;0,08;0,72
12/12/2024 16:00;0;0;0;0;  46.58;0,53;1,1;1,27;0,92;0,07;0,72
12/12/2024 16:30;0;0;0;0;  46.68;0,53;1,1;1,27;0,92;0,08;0,71
12/12/2024 17:00;0;0;0;0;  46.62;0,53;1,11;1,27;0,92;0,07;0,71
12/12/2024 17:30;0;0;0;0;  46.58;0,53;1,1;1,26;0,92;0,08;0,71
12/12/2024 18:00;0;0;0;0;  46.78;0,53;1,11;1,26;0,92;0,08;0,71
12/12/2024 18:30;0;0;0;0;  46.75;0,53;1,1;1,26;0,92;0,1;0,72
12/12/2024 19:00;0;0;0;0;  46.81;0,53;1,11;1,26;0,92;0,14;0,72
12/12/2024 19:30;0;0;0;0;  46.80;0,53;1,1;1,26;0,92;0,16;0,71
12/12/2024 20:00;0;0;0;0;  46.80;0,53;1,11;1,27;0,92;0,2;0,72
12/12/2024 20:30;0;0;0;0;  46.84;0,53;1,11;1,26;0,92;0,26;0,71
12/12/2024 21:00;0;0;0;0;  46.79;0,53;1,11;1,26;0,92;0,27;0,71
12/12/2024 21:30;0;0;0;0;  46.94;0,53;1,1;1,27;0,92;0,3;0,71
12/12/2024 22:00;0;0;0;0;  46.89;0,53;1,1;1,27;0,92;0,33;0,71
12/12/2024 22:30;0;0;0;0;  46.95;0,53;1,1;1,27;0,92;0,33;0,71
12/12/2024 23:00;0;0;0;0;  46.94;0,53;1,1;1,26;0,92;0,33;0,71
12/12/2024 23:30;0;0;0;0;  46.86;0,53;1,1;1,27;0,91;0,33;0,71
13/12/2024 00:00;0;0;0;0;  46.91;0,53;1,1;1,26;0,92;0,33;0,71
13/12/2024 00:30;0;0;0;0;  46.97;0,52;1,11;1,26;0,92;0,34;0,71
13/12/2024 01:00;0;0;0;0;  46.90;0,53;1,1;1,26;0,92;0,32;0,71
13/12/2024 01:30;0;0;0;0;  46.92;0,53;1,11;1,26;0,92;0,31;0,72
13/12/2024 02:00;0;0;0;0;  46.93;0,52;1,09;1,26;0,92;0,32;0,71
13/12/2024 02:30;0;0;0;0;  47.05;0,53;1,09;1,26;0,92;0,33;0,71
13/12/2024 03:00;0;0;0;0;  46.90;0,53;1,09;1,26;0,92;0,34;0,71
13/12/2024 03:30;0;0;0;0;  47.01;0,53;1,1;1,27;0,91;0,35;0,71
13/12/2024 04:00;0;0;0;0;  46.93;0,53;1,09;1,26;0,92;0,34;0,72
13/12/2024 04:30;0;0;0;0;  46.98;0,53;1,09;1,26;0,92;0,39;0,71
13/12/2024 05:00;0;0;0;0;  46.97;0,53;1,09;1,26;0,91;0,41;0,71
13/12/2024 05:30;0;0;0;0;  46.94;0,53;1,09;1,26;0,92;0,43;0,71
13/12/2024 06:00;0;0;0;0;  46.97;0,53;1,09;1,26;0,92;0,47;0,71
13/12/2024 06:30;0;0;0;0;  46.97;0,53;1,09;1,26;0,91;0,45;0,71
13/12/2024 07:00;0;0;0;0;  47.06;0,53;1,09;1,26;0,91;0,5;0,71
13/12/2024 07:30;0;0;0;0;  47.02;0,53;1,1;1,26;0,91;0,51;0,71
13/12/2024 08:00;0;0;0;0;  46.96;0,53;1,09;1,27;0,91;0,48;0,71
13/12/2024 08:30;0;0;0;0;  46.83;0,53;1,09;1,26;0,91;0,5;0,71
13/12/2024 09:00;0;0;0;0;  47.03;0,53;1,07;1,26;0,91;0,47;0,71
13/12/2024 09:30;0;0;0;0;  46.84;0,53;1,08;1,26;0,91;0,45;0,71
13/12/2024 10:00;0;0;0;0;  46.96;0,53;1,09;1,26;0,91;0,38;0,71
13/12/2024 10:30;0;0;0;0;  46.97;0,53;1,08;1,25;0,92;0,35;0,71
13/12/2024 11:00;0;0;0;0;  46.84;0,53;1,09;1,26;0,91;0,33;0,71
13/12/2024 11:30;0;0;0;0;  46.96;0,53;1,09;1,26;0,91;0,27;0,71
13/12/2024 12:00;0;0;0;0;  46.89;0,53;1,09;1,26;0,91;0,21;0,71
13/12/2024 12:30;0;0;0;0;  46.93;0,53;1,09;1,26;0,91;0,17;0,71
13/12/2024 13:00;0;0;0;0;  46.89;0,53;1,09;1,26;0,91;0,15;0,71
